Unnamed: 0,Wiki_ID,Movie_ID,title,BoxOfficeRevenue,Runtime,Languages,Countries,Genres,Year,Net_revenue,rating,SuccessMetric,script_id,imdb_id,female_script,Bechdel_score,proportion_actress,incl_score
48553,4457806,/m/02p86pb,Born on the Fourth of July,232343002.0,145.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01fc50"": ""Anti-war"", ""/m/017fp"": ""Biography"", ""/m/060__y"": ""Film adaptation"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/03bxz7"": ""Biographical film"", ""/m/07k67c"": ""Anti-war film"", ""/m/03mqtr"": ""Political drama""}",1989,218343002.0,6.95,0.8395064227051461,8025,tt0096969,0.12158054711246202,3,0.35,0.4905268490374873
48662,151465,/m/013q0p,Austin Powers: International Man of Mystery,67683989.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/0gf28"": ""Parody"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/01hwc6"": ""Absurdism"", ""/m/0hj3nbs"": ""Master Criminal Films"", ""/m/01z4y"": ""Comedy"", ""/m/07s2s"": ""Time travel"", ""/m/02kdv5l"": ""Action"", ""/m/0bkbm"": ""Spy""}",1997,51183989.0,6.75,0.6899481592880403,698,tt0118655,0.30922242314647375,2,0.36,0.44529636327104677
48721,2580403,/m/07pd_j,American Pie,235483004.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/02b5_l"": ""Teen""}",1999,224483004.0,6.7,0.795191169966992,1635,tt0163651,0.2765714285714286,2,0.36363636363636365,0.43562481962481964
48754,68374,/m/0hwpz,True Lies,378882411.0,141.0,"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/0hj3n4h"": ""Glamorized Spy Film"", ""/m/02kdv5l"": ""Action"", ""/m/0bkbm"": ""Spy""}",1994,263882411.0,7.05,0.8651922430370296,3609,tt0111503,0.32952380952380955,3,0.3,0.5431746031746032
48755,733927,/m/036r3f,Outbreak,189859560.0,127.0,"{""/m/064_8sq"": ""French Language"", ""/m/02hwhyv"": ""Korean Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/07s9rl0"": ""Drama"", ""/m/01drsx"": ""Disaster"", ""/m/02kdv5l"": ""Action""}",1995,139859560.0,6.5,0.723358575877322,9057,tt0114069,0.16898954703832758,3,0.13333333333333333,0.43410762679055365
48856,3837,/m/018f8,Blazing Saddles,119500000.0,93.0,"{""/m/0880p"": ""Yiddish Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hfjk"": ""Western"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy""}",1974,116900000.0,7.45,0.8751355227136862,8301,tt0071230,0.07936507936507942,1,0.1,0.1708994708994709
49179,106117,/m/026390q,Thelma & Louise,45360915.0,128.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/06w2n3t"": ""Female buddy film"", ""/m/0556j8"": ""Buddy film"", ""/m/0hj3mxr"": ""Chase Movie"", ""/m/04228s"": ""Road movie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/01nfk7"": ""Outlaw"", ""/m/0hj3n34"": ""Feminist Film""}",1991,29360915.0,7.4,0.7489820914769983,3519,tt0103074,0.7263736263736263,3,0.25,0.6587912087912088
49251,5533243,/m/0dr89x,The Bridges of Madison County,182016617.0,135.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/068d7h"": ""Romantic drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/060__y"": ""Film adaptation""}",1995,158016617.0,7.449999999999999,0.8959063330498269,280,tt0112579,0.5205479452054795,3,0.5333333333333333,0.684627092846271
49287,6542034,/m/0g9lm2,The Queen,,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/03rjj"": ""Italy"", ""/m/07ssc"": ""United Kingdom""}","{""/m/03bxz7"": ""Biographical film"", ""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama""}",2006,,7.05,,1258,tt0436697,0.4249547920433996,3,0.23076923076923078,0.5519080076042101
49346,237303,/m/01jft4,Bruce Almighty,484592874.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n62"": ""Heavenly Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/02djzlc"": ""Religious Film""}",2003,404592874.0,6.6,0.7952432360871549,781,tt0315327,0.3134535367545076,3,0.38461538461538464,0.5660229737899641
49498,483274,/m/02fxx9,Point Break,83531958.0,123.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/04btyz"": ""Heist"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/01z02hx"": ""Sports""}",1991,59531958.0,7.1,0.7644606505534723,3116,tt0102685,0.2589285714285714,0,0.058823529411764705,0.10591736694677871
49564,23002264,/m/064p5bf,Hot Tub Time Machine,61336869.0,98.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/06n90"": ""Science Fiction"", ""/m/01z4y"": ""Comedy"", ""/m/03k9fj"": ""Adventure""}",2010,25336869.0,6.15,0.5036751855093639,2558,tt1231587,0.09562211981566815,1,0.4444444444444444,0.2911332991978153
49585,27203385,/m/0bwj49p,The Mechanic,51070807.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama""}",2011,11070807.0,6.4,0.4982437208735297,2880,tt0472399,0.14565826330532217,0,0.29411764705882354,0.1465919701213819
49595,1323106,/m/04sr1h,Gremlins 2: The New Batch,41482207.0,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/03npn"": ""Horror"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/01q03"": ""Cult"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/0hj3n7f"": ""Horror Comedy""}",1990,-8517793.0,6.350278084346458,0.3336743822942173,973,tt0099700,0.3099273607748184,2,0.25,0.40886467581382835
49632,17671802,/m/047trvs,Orphan,,122.0,"{""/m/02s2l"": ""Estonian Language"", ""/m/02h40lc"": ""English Language"", ""/m/0my5"": ""American Sign Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/0d060g"": ""Canada"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02qfv5d"": ""Political thriller""}",2009,,6.85,,1211,tt1148204,0.680672268907563,3,0.6,0.7602240896358543
49733,12621957,/m/05pdd86,The Sorcerer's Apprentice,215283742.0,111.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",2010,65283742.0,5.999972358650869,0.5511132149210072,5001,tt0963966,0.17721518987341767,1,0.3125,0.2743495077355837
49857,28063569,/m/087wc7n,The Lorax,346303939.0,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01zhp"": ""Computer Animation"", ""/m/04t36"": ""Musical"", ""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}",2012,276303939.0,6.3501138500026215,0.7345251712705498,4554,tt1482459,0.20209059233449478,1,0.4375,0.3243079752226094
49879,279813,/m/01pnf9,Raising Arizona,22847564.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3m_x"": ""Crime Comedy"", ""/m/03k9fj"": ""Adventure"", ""/m/01q03"": ""Cult"", ""/m/02n4kr"": ""Mystery"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/0hj3n0k"": ""Domestic Comedy""}",1987,16847564.0,7.25,0.6851973639304333,6145,tt0093822,0.23809523809523814,3,0.18181818181818182,0.47330447330447334
49895,261402,/m/01msrb,Robin Hood: Prince of Thieves,390493908.0,143.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02qvnvs"": ""Swashbuckler films"", ""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/0hj3m_6"": ""Costume Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",1991,342493908.0,6.749915131169493,0.8176916707859222,1283,tt0102798,0.12230215827338131,3,0.11764705882352941,0.4133164056989702
50009,695700,/m/033hc9,25th Hour,23928503.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3n01"": ""Crime Drama""}",2002,8928503.0,7.4,0.6664807048990726,630,tt0307901,0.13314840499306524,2,0.1875,0.3291050238865773
50028,22967108,/m/0g7pm1,Date Night,152269033.0,101.0,"{""/m/03hkp"": ""Hebrew Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3mxr"": ""Chase Movie"", ""/m/06qm3"": ""Screwball comedy"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01jfsb"": ""Thriller"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}",2010,97269033.0,6.10132822923765,0.613227858168079,2112,tt1279935,0.38949938949938945,3,0.4,0.5964997964997965
50043,152328,/m/013vbq,Rocky III,270000000.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/01lrrt"": ""Melodrama"", ""/m/07s9rl0"": ""Drama"", ""/m/01cgz"": ""Boxing""}",1982,253000000.0,6.699999999999999,0.7958764426521847,7876,tt0084602,0.06959706959706957,0,0.07692307692307693,0.04884004884004883
50193,17908468,/m/047p7fr,I Love You Phillip Morris,20712236.0,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France""}","{""/m/0hn10"": ""LGBT"", ""/m/06cvj"": ""Romantic comedy"", ""/m/0d63kt"": ""Gay"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/04tkhfk"": ""Gay Themed"", ""/m/0vgkd"": ""Black comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/0d1w9"": ""Prison""}",2009,7712236.0,6.5,0.5026153701091579,2582,tt1045772,0.14690026954177893,1,0.2222222222222222,0.2341519416991115
50217,407591,/m/024mpp,Hulk,245360480.0,138.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure"", ""/m/04pbhw"": ""Superhero movie""}",2003,108360480.0,5.450732850658257,0.519396455249646,6672,tt0286716,0.0947030497592295,1,0.21428571428571427,0.21410736579275902
50398,2643816,/m/07tw_b,The Producers,19398532.0,133.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hn10"": ""LGBT"", ""/m/0gf28"": ""Parody"", ""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy""}",2005,-25601468.0,6.199999999999999,0.2423067545314192,3141,tt0395251,0.07936507936507942,0,0.26666666666666666,0.11534391534391536
50589,3006708,/m/08k40m,Hot Fuzz,80573774.0,120.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0gf28"": ""Parody"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/02kdv5l"": ""Action""}",2007,68573774.0,7.6,0.8442000723211108,8902,tt0425112,0.07512315270935965,1,0.1875,0.19865216201423097
50630,1726126,/m/05rfst,A History of Violence,60740827.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/0hj3nbk"": ""Marriage Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/09blyk"": ""Psychological thriller""}",2005,28740827.0,7.149984548825711,0.7070299738939203,8007,tt0399146,0.2727272727272727,3,0.16666666666666666,0.47979797979797983
50703,105434,/m/0qf2t,Trainspotting,72000000.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/0219x_"": ""Indie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0hj3mry"": ""Addiction Drama"", ""/m/01q03"": ""Cult"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/0vgkd"": ""Black comedy""}",1996,68000000.0,7.949999999999999,0.866498578817153,3591,tt0117951,0.15486194477791115,2,0.28,0.3671762038148592
50750,26768675,/m/0bf2sc2,How Do You Know,48668907.0,121.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",2010,-71331093.0,5.15,0.0671660093318996,4379,tt1341188,0.42048517520215634,3,0.35294117647058826,0.5911421172242483
50895,473273,/m/02drvf,Jurassic Park III,368780809.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06vxwl5"": ""Natural horror films"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0h9qh"": ""Monster"", ""/m/02kdv5l"": ""Action""}",2001,275780809.0,5.800055433652847,0.6248654297153412,1062,tt0163025,0.22448979591836737,2,0.26666666666666666,0.38594104308390026
51007,291610,/m/01qncf,Drugstore Cowboy,4729352.0,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0219x_"": ""Indie"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/04228s"": ""Road movie"", ""/m/0hj3mry"": ""Addiction Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama""}",1989,2229352.0,7.1,0.575608737075935,8073,tt0097240,0.2388392857142857,2,0.3076923076923077,0.40439942002442003
51287,1152416,/m/04bsng,Antitrust,18195610.0,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",2001,-11804390.0,5.949999999999999,0.2259579928002715,1669,tt0218817,0.23897300855826198,2,0.13333333333333333,0.3463243361860873
51291,223902,/m/01gm5j,Klute,12512637.0,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/028v3"": ""Detective fiction"", ""/m/0vjs6"": ""Detective"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/03pgfj"": ""New Hollywood""}",1971,10012637.0,6.8,0.5739630190857252,2713,tt0067309,0.4285714285714286,3,0.25,0.5595238095238095
51329,15713038,/m/03nq_dr,Jennifer's Body,31556061.0,102.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/02b5_l"": ""Teen"", ""/m/0hj3n7f"": ""Horror Comedy""}",2009,15556061.0,5.4,0.3462267619222684,7157,tt1131734,0.6914893617021276,3,0.4,0.6971631205673758
51448,27098,/m/06r2_,Star Trek II: The Wrath of Khan,97000000.0,112.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",1982,85000000.0,7.5,0.8523337368457646,7311,tt0084726,0.2238095238095238,3,0.1875,0.470436507936508
51457,27097,/m/06r2h,Star Trek: First Contact,146027888.0,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/07s2s"": ""Time travel"", ""/m/03k9fj"": ""Adventure""}",1996,100027888.0,7.3,0.8415171591200953,5036,tt0117731,0.25465838509316774,3,0.3888888888888889,0.5478490913273523
51498,25102073,/m/09gkx35,The Guard,17622501.0,92.0,"{""/m/03x42"": ""Irish"", ""/m/02h40lc"": ""English Language"", ""/m/01ncmg"": ""Gaelic""}","{""/m/03rt9"": ""Ireland""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/02kdv5l"": ""Action""}",2011,11622501.0,7.049999999999999,0.6264910673268904,8021,tt1540133,0.10679611650485432,1,0.19230769230769232,0.2108123807152933
51532,188902,/m/019vhk,Gangs of New York,193772504.0,167.0,"{""/m/03x42"": ""Irish"", ""/m/01r2l"": ""Chinese language"", ""/m/02h40lc"": ""English Language"", ""/m/04h9h"": ""Latin Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rjj"": ""Italy""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/04xvh5"": ""Costume drama"", ""/m/02p0szs"": ""Historical fiction"", ""/m/06l3bl"": ""Epic"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/03hn0"": ""Historical drama""}",2002,93772504.0,7.3,0.8356935318322416,942,tt0217505,0.1551339285714286,1,0.13636363636363635,0.2082769660894661
51550,422269,/m/026lgs,Contact,171120329.0,149.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/06n90"": ""Science Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",1997,81120329.0,7.35,0.8317172200120577,821,tt0118884,0.47619047619047616,3,0.23076923076923078,0.568986568986569
51682,2509831,/m/07jwy4,The Box,32924206.0,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/06n90"": ""Science Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller""}",2009,2924206.0,5.50003121715695,0.2880933513786886,1909,tt0362478,0.38409703504043125,3,0.38461538461538464,0.5895708065519386
51740,1141438,/m/049xgc,The Aviator,213741459.0,170.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan"", ""/m/0345h"": ""Germany""}","{""/m/017fp"": ""Biography"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/03bxz7"": ""Biographical film"", ""/m/01xpvb7"": ""Airplanes and airports""}",2004,97741459.0,7.249855914072392,0.8300491199397049,7214,tt0338751,0.1869047619047619,1,0.3,0.2734126984126984
51785,384990,/m/0221zw,"Sex, Lies, and Videotape",36741667.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama""}",1989,35541667.0,6.95,0.6971048697378692,3301,tt0098724,0.561344537815126,2,0.2222222222222222,0.48341114223467163
51893,29034540,/m/0dgst_d,My Week with Marilyn,71986895.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/03bxz7"": ""Biographical film"", ""/m/02p0szs"": ""Historical fiction"", ""/m/07s9rl0"": ""Drama""}",2011,65586895.0,6.75,0.7121334060989111,2975,tt1655420,0.34183673469387754,3,0.38095238095238093,0.5742630385487528
51913,31201599,/m/0gj9tn5,Ted,488965740.0,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z4y"": ""Comedy""}",2012,438965740.0,6.600006945689191,0.8022140641384756,3509,tt1637725,0.21484814398200225,2,0.4166666666666667,0.4327271591051119
52212,4087825,/m/0bhc_c,American Outlaws,13342790.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04xvh5"": ""Costume drama"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04cb4x"": ""Revisionist Western"", ""/m/0hfjk"": ""Western"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",2001,-21657210.0,5.800000000000001,0.1756562474105835,1634,tt0244000,0.09452201933404936,1,0.125,0.18428511755579424
52308,22729553,/m/05zy3sc,The Blind Side,309208309.0,129.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/017fp"": ""Biography"", ""/m/0hj3n84"": ""Inspirational Drama"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01f9r0"": ""Docudrama"", ""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",2009,280208309.0,7.4,0.9213337276389506,1855,tt0878804,0.49433106575963714,2,0.5833333333333334,0.5814436885865457
52421,2933385,/m/08dl83,Freddy's Dead: The Final Nightmare,34872033.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen"", ""/m/0fdjb"": ""Supernatural""}",1991,23872033.0,4.9,0.3328156087878722,6356,tt0101917,0.27988338192419826,2,0.42105263157894735,0.45586756005660406
52915,837494,/m/03fr7b,Boiler Room,28780255.0,120.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama""}",2000,2780255.0,6.75,0.5180124965037918,3951,tt0181984,0.1584821428571429,1,0.07692307692307693,0.18957951770451772
53037,213472,/m/01f8hf,Aliens,131060248.0,137.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/06qln"": ""Stop motion"", ""/m/0cq22z7"": ""Sci-Fi Horror"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action""}",1986,112560248.0,8.05,0.9137489003413188,1597,tt0090605,0.5200642054574639,3,0.3333333333333333,0.6177991795969324
